chromosome,start_position,end_position,length_bytes,function_sequence,n_vocab_hits,n_distinct_funcs,recurrence,density_score,boundary_drop,entry_point,matched_primitives,named_genes,dominant_function,description
chr14,51570,51750,181,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation,799,4,1,3.995,3.94,chrM:0x37DC,55,AJAP1,NAMED_GENE,AJAP1
chr14,51570,51750,181,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation,791,4,1,3.955,3.78,chrM:0x37DC,55,AJAP1,NAMED_GENE,AJAP1
chr14,51571,51750,180,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation,801,4,1,4.005,4.02,chrM:0x37DC,55,AJAP1,NAMED_GENE,AJAP1
chr14,51572,51750,179,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation,810,4,1,4.05,4.21,chrM:0x37DC,55,AJAP1,NAMED_GENE,AJAP1
chr14,51573,51750,178,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation,811,4,1,4.055,4.28,chrM:0x37DC,55,AJAP1,NAMED_GENE,AJAP1
chr14,51574,51750,177,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation,820,4,1,4.1,4.49,chrM:0x37DC,55,AJAP1,NAMED_GENE,AJAP1
chr14,51575,51750,176,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation,823,4,1,4.115,4.61,chrM:0x37DC,55,AJAP1,NAMED_GENE,AJAP1
chr14,51576,51750,175,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation,832,4,1,4.16,4.85,chrM:0x37DC,55,AJAP1,NAMED_GENE,AJAP1
chr14,51577,51750,174,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation,833,4,1,4.165,4.94,chrM:0x37DC,55,AJAP1,NAMED_GENE,AJAP1
chr14,51578,51750,173,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation,842,4,1,4.21,5.21,chrM:0x37DC,55,AJAP1,NAMED_GENE,AJAP1
chr14,51579,51750,172,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation,845,4,1,4.225,5.28,chrM:0x37DC,55,AJAP1,NAMED_GENE,AJAP1
chr14,51580,51750,171,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation,854,4,1,4.27,5.49,chrM:0x37DC,55,AJAP1,NAMED_GENE,AJAP1
chr14,51581,51781,201,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Transcription,852,5,1,4.26,5.44,chrM:0x37DC,"55,16","AJAP1,T2T-CHM13v2.0 only region — not in GRCh38 databases",NAMED_GENE,AJAP1 + T2T-CHM13v2.0 only region — not in GRCh38 databases
chr14,51582,51781,200,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Transcription,854,5,1,4.27,5.49,chrM:0x37DC,"55,16","AJAP1,T2T-CHM13v2.0 only region — not in GRCh38 databases",NAMED_GENE,AJAP1 + T2T-CHM13v2.0 only region — not in GRCh38 databases
chr14,51583,51781,199,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Transcription,854,5,1,4.27,5.49,chrM:0x37DC,"55,16","AJAP1,T2T-CHM13v2.0 only region — not in GRCh38 databases",NAMED_GENE,AJAP1 + T2T-CHM13v2.0 only region — not in GRCh38 databases
chr14,51584,51781,198,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Transcription,856,5,1,4.28,5.54,chrM:0x37DC,"55,16","AJAP1,T2T-CHM13v2.0 only region — not in GRCh38 databases",NAMED_GENE,AJAP1 + T2T-CHM13v2.0 only region — not in GRCh38 databases
chr14,51585,51781,197,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Transcription,854,5,1,4.27,5.49,chrM:0x37DC,"55,16","AJAP1,T2T-CHM13v2.0 only region — not in GRCh38 databases",NAMED_GENE,AJAP1 + T2T-CHM13v2.0 only region — not in GRCh38 databases
chr14,51586,51781,196,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Transcription,856,5,1,4.28,5.54,chrM:0x37DC,"55,16","AJAP1,T2T-CHM13v2.0 only region — not in GRCh38 databases",NAMED_GENE,AJAP1 + T2T-CHM13v2.0 only region — not in GRCh38 databases
chr14,51587,51781,195,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Transcription,856,5,1,4.28,5.54,chrM:0x37DC,"55,16","AJAP1,T2T-CHM13v2.0 only region — not in GRCh38 databases",NAMED_GENE,AJAP1 + T2T-CHM13v2.0 only region — not in GRCh38 databases
chr14,51588,51781,194,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Transcription,858,5,1,4.29,5.59,chrM:0x37DC,"55,16","AJAP1,T2T-CHM13v2.0 only region — not in GRCh38 databases",NAMED_GENE,AJAP1 + T2T-CHM13v2.0 only region — not in GRCh38 databases
chr14,51589,51781,193,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Transcription,856,5,1,4.28,5.54,chrM:0x37DC,"55,16","AJAP1,T2T-CHM13v2.0 only region — not in GRCh38 databases",NAMED_GENE,AJAP1 + T2T-CHM13v2.0 only region — not in GRCh38 databases
chr14,51590,51781,192,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Transcription,858,5,1,4.29,5.59,chrM:0x37DC,"55,16","AJAP1,T2T-CHM13v2.0 only region — not in GRCh38 databases",NAMED_GENE,AJAP1 + T2T-CHM13v2.0 only region — not in GRCh38 databases
chr14,51591,51781,191,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Transcription,858,5,1,4.29,5.59,chrM:0x37DC,"55,16","AJAP1,T2T-CHM13v2.0 only region — not in GRCh38 databases",NAMED_GENE,AJAP1 + T2T-CHM13v2.0 only region — not in GRCh38 databases
chr14,51592,51781,190,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Transcription,860,5,1,4.3,5.64,chrM:0x37DC,"55,16","AJAP1,T2T-CHM13v2.0 only region — not in GRCh38 databases",NAMED_GENE,AJAP1 + T2T-CHM13v2.0 only region — not in GRCh38 databases
chr14,51593,51781,189,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Transcription,858,5,1,4.29,5.59,chrM:0x37DC,"55,16","AJAP1,T2T-CHM13v2.0 only region — not in GRCh38 databases",NAMED_GENE,AJAP1 + T2T-CHM13v2.0 only region — not in GRCh38 databases
chr14,51594,51781,188,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Transcription,859,5,1,4.295,5.61,chrM:0x37DC,"55,16","AJAP1,T2T-CHM13v2.0 only region — not in GRCh38 databases",NAMED_GENE,AJAP1 + T2T-CHM13v2.0 only region — not in GRCh38 databases
chr14,51622,51803,182,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Transcription|Chromatin|Transcription|Chromatin|Transcription|Chromatin,845,6,1,4.225,5.28,chrM:0x37DC,"55,16","AJAP1,T2T-CHM13v2.0 only region — not in GRCh38 databases",NAMED_GENE,AJAP1 + T2T-CHM13v2.0 only region — not in GRCh38 databases
chr14,51623,51803,181,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Transcription|Chromatin|Transcription|Chromatin|Transcription|Chromatin,844,6,1,4.22,5.26,chrM:0x37DC,"55,16","AJAP1,T2T-CHM13v2.0 only region — not in GRCh38 databases",NAMED_GENE,AJAP1 + T2T-CHM13v2.0 only region — not in GRCh38 databases
chr14,51624,51803,180,Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Transcription|Chromatin|Transcription|Chromatin|Transcription|Chromatin,843,6,1,4.215,5.24,chrM:0x37DC,"55,16","AJAP1,T2T-CHM13v2.0 only region — not in GRCh38 databases",NAMED_GENE,AJAP1 + T2T-CHM13v2.0 only region — not in GRCh38 databases
chr14,51625,51803,179,Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Transcription|Chromatin|Transcription|Chromatin|Transcription|Chromatin,844,6,1,4.22,5.26,chrM:0x37DC,"55,16","AJAP1,T2T-CHM13v2.0 only region — not in GRCh38 databases",NAMED_GENE,AJAP1 + T2T-CHM13v2.0 only region — not in GRCh38 databases
chr14,51626,51803,178,Unclassified|Cell adhesion|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Transcription|Chromatin|Transcription|Chromatin|Transcription|Chromatin,845,6,1,4.225,5.28,chrM:0x37DC,"55,16","AJAP1,T2T-CHM13v2.0 only region — not in GRCh38 databases",NAMED_GENE,AJAP1 + T2T-CHM13v2.0 only region — not in GRCh38 databases
chr14,51627,51803,177,Unclassified|Cell adhesion|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Transcription|Chromatin|Transcription|Chromatin|Transcription|Chromatin,844,6,1,4.22,5.26,chrM:0x37DC,"55,16","AJAP1,T2T-CHM13v2.0 only region — not in GRCh38 databases",NAMED_GENE,AJAP1 + T2T-CHM13v2.0 only region — not in GRCh38 databases
chr14,51628,51803,176,Cell adhesion|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Transcription|Chromatin|Transcription|Chromatin|Transcription|Chromatin,843,6,1,4.215,5.24,chrM:0x37DC,"55,16","AJAP1,T2T-CHM13v2.0 only region — not in GRCh38 databases",NAMED_GENE,AJAP1 + T2T-CHM13v2.0 only region — not in GRCh38 databases
chr14,51629,51803,175,Cell adhesion|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Transcription|Chromatin|Transcription|Chromatin|Transcription|Chromatin,844,6,1,4.22,5.26,chrM:0x37DC,"55,16","AJAP1,T2T-CHM13v2.0 only region — not in GRCh38 databases",NAMED_GENE,AJAP1 + T2T-CHM13v2.0 only region — not in GRCh38 databases
chr14,51630,51803,174,Unclassified|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Transcription|Chromatin|Transcription|Chromatin|Transcription|Chromatin,845,5,1,4.225,5.28,chrM:0x37DC,"70,16","RNA pol II RPB1,T2T-CHM13v2.0 only region — not in GRCh38 databases",CONSERVED,RNA pol II RPB1 + T2T-CHM13v2.0 only region — not in GRCh38 databases
chr14,51631,51803,173,Unclassified|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Transcription|Chromatin|Transcription|Chromatin|Transcription|Chromatin,843,5,1,4.215,5.24,chrM:0x37DC,"70,16","RNA pol II RPB1,T2T-CHM13v2.0 only region — not in GRCh38 databases",CONSERVED,RNA pol II RPB1 + T2T-CHM13v2.0 only region — not in GRCh38 databases
chr14,51632,51803,172,Unclassified|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Transcription|Chromatin|Transcription|Chromatin|Transcription|Chromatin,841,5,1,4.205,5.19,chrM:0x37DC,"70,16","RNA pol II RPB1,T2T-CHM13v2.0 only region — not in GRCh38 databases",CONSERVED,RNA pol II RPB1 + T2T-CHM13v2.0 only region — not in GRCh38 databases
chr14,51633,51803,171,Unclassified|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Transcription|Chromatin|Transcription|Chromatin|Transcription|Chromatin,841,5,1,4.205,5.19,chrM:0x37DC,"70,16","RNA pol II RPB1,T2T-CHM13v2.0 only region — not in GRCh38 databases",CONSERVED,RNA pol II RPB1 + T2T-CHM13v2.0 only region — not in GRCh38 databases
chr14,51634,51803,170,Unclassified|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Transcription|Chromatin|Transcription|Chromatin|Transcription|Chromatin,841,5,1,4.205,5.19,chrM:0x37DC,"70,16","RNA pol II RPB1,T2T-CHM13v2.0 only region — not in GRCh38 databases",CONSERVED,RNA pol II RPB1 + T2T-CHM13v2.0 only region — not in GRCh38 databases
chr14,51635,51803,169,Unclassified|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Transcription|Chromatin|Transcription|Chromatin|Transcription|Chromatin,839,5,1,4.195,5.15,chrM:0x37DC,"70,16","RNA pol II RPB1,T2T-CHM13v2.0 only region — not in GRCh38 databases",CONSERVED,RNA pol II RPB1 + T2T-CHM13v2.0 only region — not in GRCh38 databases
