entry_point,hop_depth,source_chromosome,source_position,pattern_id,pattern_function,target_chromosome,target_position
chrM:0x37DC,1,chr14,3248,1948762,Unclassified,chr15,18113
chrM:0x37DC,1,chr14,3228,2473734,Unclassified,chr15,18113
chrM:0x37DC,1,chr14,3228,2523358,Unclassified,chr15,18113
chrM:0x37DC,1,chr14,3248,1676297,Unclassified,chr15,18113
chrM:0x37DC,1,chr14,3248,2215810,Unclassified,chr15,18113
chrM:0x37DC,1,chr14,3228,2215810,Unclassified,chr15,18113
chrM:0x37DC,1,chr14,3228,1676297,Unclassified,chr15,18113
chrM:0x37DC,1,chr14,3248,2523358,Unclassified,chr15,18113
chrM:0x37DC,1,chr14,3228,1676298,Unclassified,chr15,18114
chrM:0x37DC,1,chr14,3248,2215811,Unclassified,chr15,18114
chrM:0x37DC,1,chr14,3228,1948763,Unclassified,chr15,18114
chrM:0x37DC,1,chr14,3248,1676298,Unclassified,chr15,18114
chrM:0x37DC,1,chr14,3248,1948763,Unclassified,chr15,18114
chrM:0x37DC,1,chr14,3228,2215811,Unclassified,chr15,18114
chrM:0x37DC,1,chr14,3248,1676299,Unclassified,chr15,18115
chrM:0x37DC,1,chr14,3228,1676299,Unclassified,chr15,18115
chrM:0x37DC,1,chr14,3248,2215812,Unclassified,chr15,18115
chrM:0x37DC,1,chr14,3228,1948764,Unclassified,chr15,18115
chrM:0x37DC,1,chr14,3248,1948764,Unclassified,chr15,18115
chrM:0x37DC,1,chr14,3228,2215812,Unclassified,chr15,18115
chrM:0x37DC,1,chr14,3248,1948765,Unclassified,chr15,18116
chrM:0x37DC,1,chr14,3248,1676300,Unclassified,chr15,18116
chrM:0x37DC,1,chr14,3228,1948765,Unclassified,chr15,18116
chrM:0x37DC,1,chr14,3248,2215813,Unclassified,chr15,18116
chrM:0x37DC,1,chr14,3228,2215813,Unclassified,chr15,18116
chrM:0x37DC,1,chr14,3228,1676300,Unclassified,chr15,18116
chrM:0x37DC,1,chr14,3248,1948766,Unclassified,chr15,18117
chrM:0x37DC,1,chr14,3228,2473735,Unclassified,chr15,18117
chrM:0x37DC,1,chr14,3228,2215814,Unclassified,chr15,18117
chrM:0x37DC,1,chr14,3228,2523359,Unclassified,chr15,18117
chrM:0x37DC,1,chr14,3248,1676942,Unclassified,chr15,18117
chrM:0x37DC,1,chr14,3248,2473735,Unclassified,chr15,18117
chrM:0x37DC,1,chr14,3228,1948766,Unclassified,chr15,18117
chrM:0x37DC,1,chr14,3248,2215814,Unclassified,chr15,18117
chrM:0x37DC,1,chr14,3228,1676942,Unclassified,chr15,18117
chrM:0x37DC,1,chr14,3248,2523359,Unclassified,chr15,18117
chrM:0x37DC,1,chr14,3248,2215815,Unclassified,chr15,18118
chrM:0x37DC,1,chr14,3228,1948767,Unclassified,chr15,18118
chrM:0x37DC,1,chr14,3248,1676943,Unclassified,chr15,18118
chrM:0x37DC,1,chr14,3228,2215815,Unclassified,chr15,18118
chrM:0x37DC,1,chr14,3248,1948767,Unclassified,chr15,18118
chrM:0x37DC,1,chr14,3228,1676943,Unclassified,chr15,18118
chrM:0x37DC,1,chr14,3248,1389884,Unclassified,chr15,18118
chrM:0x37DC,1,chr14,3228,1389884,Unclassified,chr15,18118
chrM:0x37DC,1,chr14,3248,1948768,Unclassified,chr15,18119
chrM:0x37DC,1,chr14,3248,1389885,Unclassified,chr15,18119
chrM:0x37DC,1,chr14,3248,2215816,Unclassified,chr15,18119
chrM:0x37DC,1,chr14,3228,1948768,Unclassified,chr15,18119
chrM:0x37DC,1,chr14,3228,1676944,Unclassified,chr15,18119
chrM:0x37DC,1,chr14,3228,1389885,Unclassified,chr15,18119
chrM:0x37DC,1,chr14,3228,2215816,Unclassified,chr15,18119
chrM:0x37DC,1,chr14,3248,1676944,Unclassified,chr15,18119
chrM:0x37DC,1,chr14,3228,1389886,Unclassified,chr15,18120
chrM:0x37DC,1,chr14,3248,2215817,Unclassified,chr15,18120
chrM:0x37DC,1,chr14,3228,2215817,Unclassified,chr15,18120
chrM:0x37DC,1,chr14,3228,1948769,Unclassified,chr15,18120
chrM:0x37DC,1,chr14,3228,1676945,Unclassified,chr15,18120
chrM:0x37DC,1,chr14,3248,1389886,Unclassified,chr15,18120
chrM:0x37DC,1,chr14,3248,1676945,Unclassified,chr15,18120
chrM:0x37DC,1,chr14,3248,1948769,Unclassified,chr15,18120
chrM:0x37DC,1,chr14,3228,2523360,Unclassified,chr15,18121
chrM:0x37DC,1,chr14,3248,2473736,Unclassified,chr15,18121
chrM:0x37DC,1,chr14,3228,1389887,Unclassified,chr15,18121
chrM:0x37DC,1,chr14,3228,2473736,Unclassified,chr15,18121
chrM:0x37DC,1,chr14,3248,1948770,Unclassified,chr15,18121
chrM:0x37DC,1,chr14,3248,2215818,Unclassified,chr15,18121
chrM:0x37DC,1,chr14,3228,1676946,Unclassified,chr15,18121
chrM:0x37DC,1,chr14,3248,1676946,Unclassified,chr15,18121
chrM:0x37DC,1,chr14,3248,1389887,Unclassified,chr15,18121
chrM:0x37DC,1,chr14,3228,1948770,Unclassified,chr15,18121
chrM:0x37DC,1,chr14,3248,2523360,Unclassified,chr15,18121
chrM:0x37DC,1,chr14,3228,2215818,Unclassified,chr15,18121
chrM:0x37DC,1,chr14,3228,2215819,Unclassified,chr15,18122
chrM:0x37DC,1,chr14,3248,1390431,Unclassified,chr15,18122
chrM:0x37DC,1,chr14,3248,1676947,Unclassified,chr15,18122
chrM:0x37DC,1,chr14,3228,1390431,Unclassified,chr15,18122
chrM:0x37DC,1,chr14,3228,1948771,Unclassified,chr15,18122
chrM:0x37DC,1,chr14,3228,1676947,Unclassified,chr15,18122
chrM:0x37DC,1,chr14,3248,1948771,Unclassified,chr15,18122
chrM:0x37DC,1,chr14,3248,2215819,Unclassified,chr15,18122
chrM:0x37DC,1,chr14,3228,7126,Unclassified,chr15,18123
chrM:0x37DC,1,chr14,3228,2215820,Unclassified,chr15,18123
chrM:0x37DC,1,chr14,3248,1676948,Unclassified,chr15,18123
chrM:0x37DC,1,chr14,3248,2215820,Unclassified,chr15,18123
chrM:0x37DC,1,chr14,3228,1390432,Unclassified,chr15,18123
chrM:0x37DC,1,chr14,3248,1390432,Unclassified,chr15,18123
chrM:0x37DC,1,chr14,3228,1948772,Unclassified,chr15,18123
chrM:0x37DC,1,chr14,3228,1676948,Unclassified,chr15,18123
chrM:0x37DC,1,chr14,3248,1948772,Unclassified,chr15,18123
chrM:0x37DC,1,chr14,3248,7126,Unclassified,chr15,18123
chrM:0x37DC,1,chr14,3228,7127,Unclassified,chr15,18124
chrM:0x37DC,1,chr14,3248,1390433,Unclassified,chr15,18124
chrM:0x37DC,1,chr14,3228,1676949,Unclassified,chr15,18124
chrM:0x37DC,1,chr14,3248,1676949,Unclassified,chr15,18124
chrM:0x37DC,1,chr14,3228,1390433,Unclassified,chr15,18124
chrM:0x37DC,1,chr14,3248,1948773,Unclassified,chr15,18124
chrM:0x37DC,1,chr14,3248,7127,Unclassified,chr15,18124
chrM:0x37DC,1,chr14,3248,2215821,Unclassified,chr15,18124
chrM:0x37DC,1,chr14,3228,2215821,Unclassified,chr15,18124
chrM:0x37DC,1,chr14,3228,1948773,Unclassified,chr15,18124
chrM:0x37DC,1,chr14,3248,7128,Unclassified,chr15,18125
chrM:0x37DC,1,chr14,3228,2473737,Unclassified,chr15,18125
chrM:0x37DC,1,chr14,3228,2215822,Unclassified,chr15,18125
chrM:0x37DC,1,chr14,3248,2523361,Unclassified,chr15,18125
chrM:0x37DC,1,chr14,3248,1676950,Unclassified,chr15,18125
chrM:0x37DC,1,chr14,3248,2473737,Unclassified,chr15,18125
chrM:0x37DC,1,chr14,3228,2523361,Unclassified,chr15,18125
chrM:0x37DC,1,chr14,3248,2215822,Unclassified,chr15,18125
chrM:0x37DC,1,chr14,3228,1948774,Unclassified,chr15,18125
chrM:0x37DC,1,chr14,3228,1390434,Unclassified,chr15,18125
chrM:0x37DC,1,chr14,3228,1676950,Unclassified,chr15,18125
chrM:0x37DC,1,chr14,3248,1390434,Unclassified,chr15,18125
chrM:0x37DC,1,chr14,3228,7128,Unclassified,chr15,18125
chrM:0x37DC,1,chr14,3248,1948774,Unclassified,chr15,18125
chrM:0x37DC,1,chr14,3248,2215823,Unclassified,chr15,18126
chrM:0x37DC,1,chr14,3228,1390435,Unclassified,chr15,18126
chrM:0x37DC,1,chr14,3248,1676951,Unclassified,chr15,18126
chrM:0x37DC,1,chr14,3248,1390435,Unclassified,chr15,18126
chrM:0x37DC,1,chr14,3248,1948775,Unclassified,chr15,18126
chrM:0x37DC,1,chr14,3248,7129,Unclassified,chr15,18126
chrM:0x37DC,1,chr14,3228,2215823,Unclassified,chr15,18126
chrM:0x37DC,1,chr14,3228,7129,Unclassified,chr15,18126
chrM:0x37DC,1,chr14,3228,1676951,Unclassified,chr15,18126
chrM:0x37DC,1,chr14,3228,1948775,Unclassified,chr15,18126
chrM:0x37DC,1,chr14,3228,2215824,Unclassified,chr15,18127
chrM:0x37DC,1,chr14,3228,7540,Unclassified,chr15,18127
chrM:0x37DC,1,chr14,3248,1390436,Unclassified,chr15,18127
chrM:0x37DC,1,chr14,3228,1676952,Unclassified,chr15,18127
chrM:0x37DC,1,chr14,3228,1390436,Unclassified,chr15,18127
chrM:0x37DC,1,chr14,3228,1948776,Unclassified,chr15,18127
chrM:0x37DC,1,chr14,3248,1676952,Unclassified,chr15,18127
chrM:0x37DC,1,chr14,3248,2215824,Unclassified,chr15,18127
chrM:0x37DC,1,chr14,3248,1948776,Unclassified,chr15,18127
chrM:0x37DC,1,chr14,3248,7540,Unclassified,chr15,18127
chrM:0x37DC,1,chr14,3248,1948777,Unclassified,chr15,18128
chrM:0x37DC,1,chr14,3248,7541,Unclassified,chr15,18128
chrM:0x37DC,1,chr14,3228,1948777,Unclassified,chr15,18128
chrM:0x37DC,1,chr14,3248,2215825,Unclassified,chr15,18128
chrM:0x37DC,1,chr14,3248,1390437,Unclassified,chr15,18128
chrM:0x37DC,1,chr14,3228,1390437,Unclassified,chr15,18128
chrM:0x37DC,1,chr14,3228,2215825,Unclassified,chr15,18128
chrM:0x37DC,1,chr14,3248,1676953,Unclassified,chr15,18128
chrM:0x37DC,1,chr14,3228,1676953,Unclassified,chr15,18128
chrM:0x37DC,1,chr14,3228,7541,Unclassified,chr15,18128
chrM:0x37DC,1,chr14,3248,2473738,Unclassified,chr15,18129
chrM:0x37DC,1,chr14,3228,2215826,Unclassified,chr15,18129
chrM:0x37DC,1,chr14,3228,1676954,Unclassified,chr15,18129
chrM:0x37DC,1,chr14,3248,2215826,Unclassified,chr15,18129
chrM:0x37DC,1,chr14,3248,1676954,Unclassified,chr15,18129
chrM:0x37DC,1,chr14,3228,2473738,Unclassified,chr15,18129
chrM:0x37DC,1,chr14,3248,2523362,Unclassified,chr15,18129
chrM:0x37DC,1,chr14,3228,2523362,Unclassified,chr15,18129
chrM:0x37DC,1,chr14,3248,7542,Unclassified,chr15,18129
chrM:0x37DC,1,chr14,3248,1390438,Unclassified,chr15,18129
chrM:0x37DC,1,chr14,3228,1390438,Unclassified,chr15,18129
chrM:0x37DC,1,chr14,3248,1948778,Unclassified,chr15,18129
chrM:0x37DC,1,chr14,3228,7542,Unclassified,chr15,18129
chrM:0x37DC,1,chr14,3228,1948778,Unclassified,chr15,18129
chrM:0x37DC,1,chr14,3248,1676955,Unclassified,chr15,18130
chrM:0x37DC,1,chr14,3228,1948779,Unclassified,chr15,18130
chrM:0x37DC,1,chr14,3248,1948779,Unclassified,chr15,18130
chrM:0x37DC,1,chr14,3228,7543,Unclassified,chr15,18130
chrM:0x37DC,1,chr14,3248,1390439,Unclassified,chr15,18130
chrM:0x37DC,1,chr14,3248,2215827,Unclassified,chr15,18130
chrM:0x37DC,1,chr14,3228,2215827,Unclassified,chr15,18130
chrM:0x37DC,1,chr14,3248,7543,Unclassified,chr15,18130
chrM:0x37DC,1,chr14,3228,1676955,Unclassified,chr15,18130
chrM:0x37DC,1,chr14,3228,1390439,Unclassified,chr15,18130
chrM:0x37DC,1,chr14,3248,1390440,Unclassified,chr15,18131
chrM:0x37DC,1,chr14,3248,1948780,Unclassified,chr15,18131
chrM:0x37DC,1,chr14,3228,1948780,Unclassified,chr15,18131
chrM:0x37DC,1,chr14,3228,2215828,Unclassified,chr15,18131
chrM:0x37DC,1,chr14,3228,7544,Unclassified,chr15,18131
chrM:0x37DC,1,chr14,3248,2215828,Unclassified,chr15,18131
chrM:0x37DC,1,chr14,3248,7544,Unclassified,chr15,18131
chrM:0x37DC,1,chr14,3228,1676956,Unclassified,chr15,18131
chrM:0x37DC,1,chr14,3228,1390440,Unclassified,chr15,18131
chrM:0x37DC,1,chr14,3248,1676956,Unclassified,chr15,18131
chrM:0x37DC,1,chr14,3248,2210544,Unclassified,chr15,18183
chrM:0x37DC,1,chr14,3248,2369,Unclassified,chr15,18183
chrM:0x37DC,1,chr14,3248,1671615,Unclassified,chr15,18183
chrM:0x37DC,1,chr14,3248,1385131,Unclassified,chr15,18183
chrM:0x37DC,1,chr14,3248,1943462,Unclassified,chr15,18183
chrM:0x37DC,1,chr14,3228,1385131,Unclassified,chr15,18183
chrM:0x37DC,1,chr14,3228,2210544,Unclassified,chr15,18183
chrM:0x37DC,1,chr14,3228,1671615,Unclassified,chr15,18183
chrM:0x37DC,1,chr14,3228,2369,Unclassified,chr15,18183
chrM:0x37DC,1,chr14,3228,1943462,Unclassified,chr15,18183
chrM:0x37DC,1,chr14,3228,1671616,Unclassified,chr15,18184
chrM:0x37DC,1,chr14,3248,1385132,Unclassified,chr15,18184
chrM:0x37DC,1,chr14,3228,2210545,Unclassified,chr15,18184
chrM:0x37DC,1,chr14,3248,2370,Unclassified,chr15,18184
chrM:0x37DC,1,chr14,3228,2473143,Unclassified,chr15,18184
chrM:0x37DC,1,chr14,3228,1943463,Unclassified,chr15,18184
chrM:0x37DC,1,chr14,3248,2473143,Unclassified,chr15,18184
chrM:0x37DC,1,chr14,3228,1385132,Unclassified,chr15,18184
chrM:0x37DC,1,chr14,3248,1943463,Unclassified,chr15,18184
chrM:0x37DC,1,chr14,3228,2370,Unclassified,chr15,18184
chrM:0x37DC,1,chr14,3248,1671616,Unclassified,chr15,18184
chrM:0x37DC,1,chr14,3248,2210545,Unclassified,chr15,18184
chrM:0x37DC,1,chr14,3248,2474450,Unclassified,chr15,18185
chrM:0x37DC,1,chr14,3248,1385133,Unclassified,chr15,18185
chrM:0x37DC,1,chr14,3228,2474450,Unclassified,chr15,18185
chrM:0x37DC,1,chr14,3248,2210546,Unclassified,chr15,18185
chrM:0x37DC,1,chr14,3248,2371,Unclassified,chr15,18185
chrM:0x37DC,1,chr14,3228,1385133,Unclassified,chr15,18185
chrM:0x37DC,1,chr14,3248,1943464,Unclassified,chr15,18185
chrM:0x37DC,1,chr14,3228,2371,Unclassified,chr15,18185
chrM:0x37DC,1,chr14,3248,1671617,Unclassified,chr15,18185
chrM:0x37DC,1,chr14,3228,2210546,Unclassified,chr15,18185
chrM:0x37DC,1,chr14,3228,1943464,Unclassified,chr15,18185
chrM:0x37DC,1,chr14,3228,1671617,Unclassified,chr15,18185
chrM:0x37DC,1,chr14,3228,2474094,Unclassified,chr15,18186
chrM:0x37DC,1,chr14,3248,2474094,Unclassified,chr15,18186
chrM:0x37DC,1,chr14,3248,2210547,Unclassified,chr15,18186
chrM:0x37DC,1,chr14,3228,1943465,Unclassified,chr15,18186
chrM:0x37DC,1,chr14,3248,2372,Unclassified,chr15,18186
chrM:0x37DC,1,chr14,3228,2372,Unclassified,chr15,18186
chrM:0x37DC,1,chr14,3248,1943465,Unclassified,chr15,18186
chrM:0x37DC,1,chr14,3228,2210547,Unclassified,chr15,18186
chrM:0x37DC,1,chr14,3248,1671618,Unclassified,chr15,18186
chrM:0x37DC,1,chr14,3248,1385134,Unclassified,chr15,18186
chrM:0x37DC,1,chr14,3228,1385134,Unclassified,chr15,18186
chrM:0x37DC,1,chr14,3228,1671618,Unclassified,chr15,18186
chrM:0x37DC,1,chr14,3248,1943466,Unclassified,chr15,18187
chrM:0x37DC,1,chr14,3228,2210548,Unclassified,chr15,18187
chrM:0x37DC,1,chr14,3228,1943466,Unclassified,chr15,18187
chrM:0x37DC,1,chr14,3228,2373,Unclassified,chr15,18187
chrM:0x37DC,1,chr14,3248,1385135,Unclassified,chr15,18187
chrM:0x37DC,1,chr14,3228,1385135,Unclassified,chr15,18187
chrM:0x37DC,1,chr14,3248,2210548,Unclassified,chr15,18187
chrM:0x37DC,1,chr14,3248,2373,Unclassified,chr15,18187
chrM:0x37DC,1,chr14,3248,1671619,Unclassified,chr15,18187
chrM:0x37DC,1,chr14,3248,2474268,Unclassified,chr15,18187
chrM:0x37DC,1,chr14,3228,2474268,Unclassified,chr15,18187
chrM:0x37DC,1,chr14,3228,1671619,Unclassified,chr15,18187
chrM:0x37DC,1,chr14,3248,1671620,Unclassified,chr15,18188
chrM:0x37DC,1,chr14,3228,2374,Unclassified,chr15,18188
chrM:0x37DC,1,chr14,3228,2473144,Unclassified,chr15,18188
chrM:0x37DC,1,chr14,3248,1943467,Unclassified,chr15,18188
chrM:0x37DC,1,chr14,3248,1385136,Unclassified,chr15,18188
chrM:0x37DC,1,chr14,3228,1943467,Unclassified,chr15,18188
chrM:0x37DC,1,chr14,3248,2473144,Unclassified,chr15,18188
chrM:0x37DC,1,chr14,3228,2210549,Unclassified,chr15,18188
chrM:0x37DC,1,chr14,3248,2210549,Unclassified,chr15,18188
chrM:0x37DC,1,chr14,3248,2374,Unclassified,chr15,18188
chrM:0x37DC,1,chr14,3228,1385136,Unclassified,chr15,18188
chrM:0x37DC,1,chr14,3228,1671620,Unclassified,chr15,18188
chrM:0x37DC,1,chr14,3228,2210550,Unclassified,chr15,18189
chrM:0x37DC,1,chr14,3248,1385137,Unclassified,chr15,18189
chrM:0x37DC,1,chr14,3228,1671621,Unclassified,chr15,18189
chrM:0x37DC,1,chr14,3248,1671621,Unclassified,chr15,18189
chrM:0x37DC,1,chr14,3248,2210550,Unclassified,chr15,18189
chrM:0x37DC,1,chr14,3248,2375,Unclassified,chr15,18189
chrM:0x37DC,1,chr14,3228,1385137,Unclassified,chr15,18189
chrM:0x37DC,1,chr14,3228,2474451,Unclassified,chr15,18189
chrM:0x37DC,1,chr14,3228,1943468,Unclassified,chr15,18189
chrM:0x37DC,1,chr14,3248,2474451,Unclassified,chr15,18189
chrM:0x37DC,1,chr14,3228,2375,Unclassified,chr15,18189
chrM:0x37DC,1,chr14,3248,1943468,Unclassified,chr15,18189
chrM:0x37DC,1,chr14,3248,1943469,Unclassified,chr15,18190
chrM:0x37DC,1,chr14,3248,1671622,Unclassified,chr15,18190
chrM:0x37DC,1,chr14,3228,1943469,Unclassified,chr15,18190
chrM:0x37DC,1,chr14,3228,1671622,Unclassified,chr15,18190
chrM:0x37DC,1,chr14,3228,2376,Unclassified,chr15,18190
chrM:0x37DC,1,chr14,3248,2376,Unclassified,chr15,18190
chrM:0x37DC,1,chr14,3248,2474095,Unclassified,chr15,18190
chrM:0x37DC,1,chr14,3228,2474095,Unclassified,chr15,18190
chrM:0x37DC,1,chr14,3228,1385138,Unclassified,chr15,18190
chrM:0x37DC,1,chr14,3228,2210551,Unclassified,chr15,18190
chrM:0x37DC,1,chr14,3248,2210551,Unclassified,chr15,18190
chrM:0x37DC,1,chr14,3248,1385138,Unclassified,chr15,18190
chrM:0x37DC,1,chr14,3248,2210559,Unclassified,chr15,18198
chrM:0x37DC,1,chr14,3228,2210559,Unclassified,chr15,18198
chrM:0x37DC,1,chr14,3228,2210560,Unclassified,chr15,18199
chrM:0x37DC,1,chr14,3248,2210560,Unclassified,chr15,18199
chrM:0x37DC,1,chr14,3228,2210561,Unclassified,chr15,18200
chrM:0x37DC,1,chr14,3248,2210561,Unclassified,chr15,18200
chrM:0x37DC,1,chr14,3248,1943482,Unclassified,chr15,18203
chrM:0x37DC,1,chr14,3228,1943482,Unclassified,chr15,18203
chrM:0x37DC,1,chr14,3248,1943483,Unclassified,chr15,18204
chrM:0x37DC,1,chr14,3228,1943483,Unclassified,chr15,18204
chrM:0x37DC,1,chr14,3248,1943484,Unclassified,chr15,18205
chrM:0x37DC,1,chr14,3228,1943484,Unclassified,chr15,18205
chrM:0x37DC,1,chr14,3228,1671640,Unclassified,chr15,18208
chrM:0x37DC,1,chr14,3248,1671640,Unclassified,chr15,18208
chrM:0x37DC,1,chr14,3228,1671641,Unclassified,chr15,18209
chrM:0x37DC,1,chr14,3248,1671641,Unclassified,chr15,18209
chrM:0x37DC,1,chr14,3248,1671642,Unclassified,chr15,18210
chrM:0x37DC,1,chr14,3228,1671642,Unclassified,chr15,18210
chrM:0x37DC,1,chr14,3248,1385161,Unclassified,chr15,18213
chrM:0x37DC,1,chr14,3228,1385161,Unclassified,chr15,18213
chrM:0x37DC,1,chr14,3248,1385162,Unclassified,chr15,18214
chrM:0x37DC,1,chr14,3228,1385162,Unclassified,chr15,18214
chrM:0x37DC,1,chr14,3248,1385163,Unclassified,chr15,18215
chrM:0x37DC,1,chr14,3228,1385163,Unclassified,chr15,18215
chrM:0x37DC,1,chr14,3228,2404,Unclassified,chr15,18218
chrM:0x37DC,1,chr14,3248,2404,Unclassified,chr15,18218
chrM:0x37DC,1,chr14,3228,2405,Unclassified,chr15,18219
chrM:0x37DC,1,chr14,3248,2405,Unclassified,chr15,18219
chrM:0x37DC,1,chr14,3248,2406,Unclassified,chr15,18220
chrM:0x37DC,1,chr14,3228,2406,Unclassified,chr15,18220
chrM:0x37DC,1,chr14,3228,1676942,Unclassified,chr15,19696
chrM:0x37DC,1,chr14,3248,1676942,Unclassified,chr15,19696
chrM:0x37DC,1,chr14,3248,1389884,Unclassified,chr15,19697
chrM:0x37DC,1,chr14,3228,1676943,Unclassified,chr15,19697
chrM:0x37DC,1,chr14,3228,1389884,Unclassified,chr15,19697
chrM:0x37DC,1,chr14,3248,1676943,Unclassified,chr15,19697
chrM:0x37DC,1,chr14,3228,1389885,Unclassified,chr15,19698
chrM:0x37DC,1,chr14,3248,1389885,Unclassified,chr15,19698
chrM:0x37DC,1,chr14,3248,1676944,Unclassified,chr15,19698
chrM:0x37DC,1,chr14,3228,1676944,Unclassified,chr15,19698
chrM:0x37DC,1,chr14,3228,1676945,Unclassified,chr15,19699
chrM:0x37DC,1,chr14,3248,1676945,Unclassified,chr15,19699
chrM:0x37DC,1,chr14,3228,1389886,Unclassified,chr15,19699
chrM:0x37DC,1,chr14,3248,1389886,Unclassified,chr15,19699
chrM:0x37DC,1,chr14,3248,1676946,Unclassified,chr15,19700
chrM:0x37DC,1,chr14,3228,1676946,Unclassified,chr15,19700
chrM:0x37DC,1,chr14,3248,1389887,Unclassified,chr15,19700
chrM:0x37DC,1,chr14,3228,1389887,Unclassified,chr15,19700
chrM:0x37DC,1,chr14,3228,1390431,Unclassified,chr15,19701
chrM:0x37DC,1,chr14,3248,1390431,Unclassified,chr15,19701
chrM:0x37DC,1,chr14,3248,7126,Unclassified,chr15,19702
chrM:0x37DC,1,chr14,3228,7126,Unclassified,chr15,19702
chrM:0x37DC,1,chr14,3248,1390432,Unclassified,chr15,19702
chrM:0x37DC,1,chr14,3228,1390432,Unclassified,chr15,19702
chrM:0x37DC,1,chr14,3228,7127,Unclassified,chr15,19703
chrM:0x37DC,1,chr14,3228,1390433,Unclassified,chr15,19703
chrM:0x37DC,1,chr14,3248,1390433,Unclassified,chr15,19703
chrM:0x37DC,1,chr14,3248,7127,Unclassified,chr15,19703
chrM:0x37DC,1,chr14,3248,7128,Unclassified,chr15,19704
chrM:0x37DC,1,chr14,3228,7128,Unclassified,chr15,19704
chrM:0x37DC,1,chr14,3248,1390434,Unclassified,chr15,19704
chrM:0x37DC,1,chr14,3228,1390434,Unclassified,chr15,19704
chrM:0x37DC,1,chr14,3248,1390435,Unclassified,chr15,19705
chrM:0x37DC,1,chr14,3228,1390435,Unclassified,chr15,19705
chrM:0x37DC,1,chr14,3248,7129,Unclassified,chr15,19705
chrM:0x37DC,1,chr14,3228,7129,Unclassified,chr15,19705
chrM:0x37DC,1,chr14,3248,7540,Unclassified,chr15,19706
chrM:0x37DC,1,chr14,3228,7540,Unclassified,chr15,19706
chrM:0x37DC,1,chr14,3248,7541,Unclassified,chr15,19707
chrM:0x37DC,1,chr14,3228,7541,Unclassified,chr15,19707
chrM:0x37DC,1,chr14,3228,7542,Unclassified,chr15,19708
chrM:0x37DC,1,chr14,3248,7542,Unclassified,chr15,19708
chrM:0x37DC,1,chr14,3228,7543,Unclassified,chr15,19709
chrM:0x37DC,1,chr14,3248,7543,Unclassified,chr15,19709
chrM:0x37DC,1,chr14,3228,7544,Unclassified,chr15,19710
chrM:0x37DC,1,chr14,3248,7544,Unclassified,chr15,19710
chrM:0x37DC,1,chr14,3228,2373,Unclassified,chr15,19766
chrM:0x37DC,1,chr14,3248,2373,Unclassified,chr15,19766
chrM:0x37DC,1,chr14,3248,1943482,Unclassified,chr15,19782
chrM:0x37DC,1,chr14,3228,1943482,Unclassified,chr15,19782
chrM:0x37DC,1,chr14,3248,1943483,Unclassified,chr15,19783
chrM:0x37DC,1,chr14,3228,1943483,Unclassified,chr15,19783
chrM:0x37DC,1,chr14,3248,1943484,Unclassified,chr15,19784
chrM:0x37DC,1,chr14,3228,1943484,Unclassified,chr15,19784
chrM:0x37DC,1,chr14,3228,1671640,Unclassified,chr15,19787
chrM:0x37DC,1,chr14,3248,1671640,Unclassified,chr15,19787
chrM:0x37DC,1,chr14,3228,1671641,Unclassified,chr15,19788
chrM:0x37DC,1,chr14,3248,1671641,Unclassified,chr15,19788
chrM:0x37DC,1,chr14,3248,1671642,Unclassified,chr15,19789
chrM:0x37DC,1,chr14,3228,1671642,Unclassified,chr15,19789
chrM:0x37DC,1,chr14,3228,1385161,Unclassified,chr15,19792
chrM:0x37DC,1,chr14,3248,1385161,Unclassified,chr15,19792
chrM:0x37DC,1,chr14,3248,1385162,Unclassified,chr15,19793
chrM:0x37DC,1,chr14,3228,1385162,Unclassified,chr15,19793
chrM:0x37DC,1,chr14,3228,1385163,Unclassified,chr15,19794
chrM:0x37DC,1,chr14,3248,1385163,Unclassified,chr15,19794
chrM:0x37DC,1,chr14,3228,2404,Unclassified,chr15,19797
chrM:0x37DC,1,chr14,3248,2404,Unclassified,chr15,19797
chrM:0x37DC,1,chr14,3248,2405,Unclassified,chr15,19798
chrM:0x37DC,1,chr14,3228,2405,Unclassified,chr15,19798
chrM:0x37DC,1,chr14,3248,2406,Unclassified,chr15,19799
chrM:0x37DC,1,chr14,3228,2406,Unclassified,chr15,19799
chrM:0x37DC,1,chr14,3248,2374,Unclassified,chr15,34225
chrM:0x37DC,1,chr14,3228,2374,Unclassified,chr15,34225
chrM:0x37DC,1,chr14,3228,2375,Unclassified,chr15,34226
chrM:0x37DC,1,chr14,3248,2375,Unclassified,chr15,34226
chrM:0x37DC,1,chr14,3248,2407,Unclassified,chr15,34258
chrM:0x37DC,1,chr14,3228,2407,Unclassified,chr15,34258
chrM:0x37DC,1,chr14,3248,2408,Unclassified,chr15,34259
chrM:0x37DC,1,chr14,3228,2408,Unclassified,chr15,34259
chrM:0x37DC,1,chr14,3228,2374,Unclassified,chr15,36082
chrM:0x37DC,1,chr14,3248,2374,Unclassified,chr15,36082
chrM:0x37DC,1,chr14,3248,2375,Unclassified,chr15,36083
chrM:0x37DC,1,chr14,3228,2375,Unclassified,chr15,36083
chrM:0x37DC,1,chr14,3248,2407,Unclassified,chr15,36115
chrM:0x37DC,1,chr14,3228,2407,Unclassified,chr15,36115
chrM:0x37DC,1,chr14,3248,2408,Unclassified,chr15,36116
