position,hex,word,department,enrichment,length
1707960,"0x5D76","0x5D76","Cytoskeleton",5.4,2
1708061,"0xC9DC","0xC9DC","Transcription",5.2,2
1708118,"0x6186","0x6186","Cytoskeleton",5.9,2
1708126,"0x1081","0x1081","DNA repair",5.5,2
1708177,"0xCA20","0xCA20","Cell cycle",7.6,2
1708221,"0xCA20","0xCA20","Cell cycle",7.6,2
1708311,"0xDCBD","0xDCBD","Chromatin",10,2
1708417,"0x0A11","0x0A11","Unclassified",7,2
1708463,"0x0828","0x0828","DNA repair",7,2
1708495,"0x3628","0x3628","Phosphatase",5.6,2
1708499,"0x5A2A","0x5A2A","Cytoskeleton",5.4,2
1708505,"0x2962","0x2962","Structural",5.9,2
1708529,"0xF7D9","0xF7D9","Nuc acid bind",5.1,2
1708533,"0x0827","0x0827","Chromatin",8.1,2
1708539,"0x669A","0x669A","Proteolysis",12.8,2
1708546,"0x356A","0x356A","Unclassified",7.8,2
1708548,"0x2B62","0x2B62","Cytoskeleton",6.9,2
1708660,"0xB62B","0xB62B","Cytoskeleton",5.9,2
1708662,"0x2881","0x2881","DNA repair",5.2,2
1708722,"0x9C99","0x9C99","Structural",5.9,2
1708763,"0xD88D","0xD88D","Phosphatase",5.3,2
1708812,"0xB72B","0xB72B","Transcription",8.9,2
1708844,"0x37DA","0x37DA","Chromatin",8.9,2
1708915,"0xD8BD","0xD8BD","Chromatin",5.4,2
1708921,"0x688D","0x688D","Cell cycle",5.4,2
1708956,"0x4415","0x4415","Unclassified",5.7,2
1708961,"0x05D1","0x05D1","Unclassified",9.2,2
1708986,"0xCB21","0xCB21","Transcription",10.2,2
1709018,"0x356A","0x356A","Unclassified",7.8,2
1709020,"0x2B62","0x2B62","Cytoskeleton",6.9,2
1709027,"0xCA25","0xCA25","Cell cycle",11.2,2
1709068,"0xA693","0xA693","Unclassified",7.6,2
1709078,"0x1450","0x1450","Unclassified",9.1,2
1709170,"0x5C82","0x5C82","Nuc acid bind",5.4,2
1709215,"0xD881","0xD881","Chromatin",6.1,2
1709263,"0xA410","0xA410","Unclassified",5.5,2
1709267,"0x0690","0x0690","Unclassified",14.6,2
1709303,"0x7429","0x7429","Unclassified",8.3,2
1709460,"0x5081","0x5081","Nuc acid bind",7.8,2
1709466,"0x5829","0x5829","Unclassified",5.8,2
1709634,"0xC7DC","0xC7DC","Unclassified",9.8,2
1709643,"0xDCBD","0xDCBD","Chromatin",10,2
1709683,"0xCBDF","0xCBDF","Structural",6.1,2
1709768,"0x05D1","0x05D1","Unclassified",9.2,2
1709772,"0x60A1","0x60A1","DNA repair",5.5,2
1709794,"0x0450","0x0450","Cell cycle",15.1,2
1709805,"0x3653","0x3653","Cell adhesion",13,2
1709858,"0x5451","0x5451","Unclassified",8,2
1709885,"0xBDCB","0xBDCB","Chromatin",5.9,2
1709892,"0xC96F","0xC96F","DNA repair",12.9,2
1709902,"0x1451","0x1451","Ion channel",6.1,2
1709929,"0xF72F","0xF72F","Transcription",12,2
1710013,"0x3725","0x3725","Cell adhesion",5,2
1710028,"0x8963","0x8963","Structural",11.5,2
1710130,"0xBDCB","0xBDCB","Chromatin",5.9,2
1710158,"0x7987","0x7987","RNA processing",5.7,2
1710169,"0xB98B","0xB98B","RNA processing",7.9,2
1710205,"0xBDCB","0xBDCB","Chromatin",5.9,2
1710237,"0x7DF6","0x7DF6","Chromatin",6.2,2
1710283,"0x596F","0x596F","Unclassified",7.4,2
1710301,"0x5D76","0x5D76","Cytoskeleton",5.4,2
1710303,"0xF72F","0xF72F","Transcription",12,2
1710326,"0x9CAD","0x9CAD","Chromatin",5.6,2
1710372,"0xC8DC","0xC8DC","Transcription",5.4,2
1710435,"0x8827","0x8827","Chromatin",8.3,2
1710463,"0x0563","0x0563","Cell adhesion",21.8,2
1710477,"0x0811","0x0811","Unclassified",9.2,2
1710506,"0xF72F","0xF72F","Transcription",12,2
1710588,"0x0417","0x0417","Unclassified",6.7,2
1710600,"0x2962","0x2962","Structural",5.9,2
1710673,"0x77DB","0x77DB","Transcription",5.4,2
1710702,"0x37D8","0x37D8","Cell adhesion",7.1,2
1710789,"0xA425","0xA425","Unclassified",5.1,2
1710864,"0x756C","0x756C","Kinase",9.8,2
1710924,"0x9C8D","0x9C8D","Methylation",5.1,2
1710928,"0x37D8","0x37D8","Cell adhesion",7.1,2
1710975,"0xF72F","0xF72F","Transcription",12,2
1711147,"0xBDCB","0xBDCB","Chromatin",5.9,2
1711170,"0x9CAD","0x9CAD","Chromatin",5.6,2
1711216,"0x7653","0x7653","Ion channel",7,2
1711234,"0x77D9","0x77D9","Unclassified",5.8,2
1711289,"0x5C82","0x5C82","Nuc acid bind",5.4,2
1711304,"0x45C4","0x45C4","Transcription",7.4,2
1711338,"0xBDF6","0xBDF6","Cell cycle",7.2,2
1711343,"0x77D9","0x77D9","Unclassified",5.8,2
1711345,"0xDCBD","0xDCBD","Chromatin",10,2
1711372,"0x37D8","0x37D8","Cell adhesion",7.1,2
1711386,"0xB98B","0xB98B","RNA processing",7.9,2
1711472,"0xBDCB","0xBDCB","Chromatin",5.9,2
1711495,"0x9CAD","0x9CAD","Chromatin",5.6,2
1711513,"0xB98B","0xB98B","RNA processing",7.9,2
1711633,"0xA425","0xA425","Unclassified",5.1,2
1711639,"0x1F62","0x1F62","Chromatin",5.6,2
1711669,"0xF7DA","0xF7DA","Structural",15.7,2
1711676,"0x0A2A","0x0A2A","Chromatin",6.9,2
1711679,"0x75DF","0x75DF","Chromatin",5.7,2
1711687,"0x5A2C","0x5A2C","Structural",5,2
1711778,"0xBDCB","0xBDCB","Chromatin",5.9,2
1711811,"0xF7DB","0xF7DB","Chromatin",10.3,2
1711813,"0xDCBD","0xDCBD","Chromatin",10,2
1711824,"0xDC8D","0xDC8D","Chromatin",6.8,2
1711826,"0x5963","0x5963","DNA repair",7.1,2
1711929,"0xDCBD","0xDCBD","Chromatin",10,2
1711935,"0x77D9","0x77D9","Unclassified",5.8,2
1711937,"0xDCBD","0xDCBD","Chromatin",10,2
1711964,"0x37D8","0x37D8","Cell adhesion",7.1,2
1712012,"0xBDCB","0xBDCB","Chromatin",5.9,2
1712037,"0xDA7D","0xDA7D","Phosphatase",6,2
1712064,"0xF4DF","0xF4DF","Transcription",8.8,2
1712108,"0xF7DA","0xF7DA","Structural",15.7,2
1712150,"0xDCBD","0xDCBD","Chromatin",10,2
1712209,"0x35D1","0x35D1","Ion channel",5.3,2
1712236,"0xB56A","0xB56A","Unclassified",17.4,2
1712318,"0xCBDF","0xCBDF","Structural",6.1,2
1712375,"0xB9E6","0xB9E6","Cytoskeleton",5.3,2
1712633,"0xD5AD","0xD5AD","Phosphatase",6.7,2
1712669,"0x6DB7","0x6DB7","Chromatin",5.3,2
1712749,"0xCB25","0xCB25","Cell cycle",11.8,2
1712876,"0x6186","0x6186","Cytoskeleton",5.9,2
1712890,"0xF62A","0xF62A","Unclassified",7.1,2
1712921,"0x9B69","0x9B69","Cytoskeleton",5.7,2
1712929,"0x5C8D","0x5C8D","Phosphatase",5.3,2
1713031,"0xDCBD","0xDCBD","Chromatin",10,2
1713058,"0x37D8","0x37D8","Cell adhesion",7.1,2
1713072,"0xB98B","0xB98B","RNA processing",7.9,2
1713120,"0xF7D8","0xF7D8","Phosphatase",5.5,2
1713192,"0xF7DB","0xF7DB","Chromatin",10.3,2
1713271,"0x159D","0x159D","Cytoskeleton",5.2,2
1713278,"0x5082","0x5082","Chromatin",7.2,2
1713325,"0x05D5","0x05D5","Unclassified",5.1,2
1713342,"0x1450","0x1450","Unclassified",9.1,2
1713426,"0x7698","0x7698","Ubiquitin",6.8,2
1713453,"0x1171","0x1171","Chromatin",5.8,2
1713506,"0x6F7D","0x6F7D","Methylation",10,2
1713541,"0x2445","0x2445","Structural",5.2,2
1713552,"0x2445","0x2445","Structural",5.2,2
1713590,"0x779B","0x779B","Structural",9.5,2
1713619,"0x37D8","0x37D8","Cell adhesion",7.1,2
1713633,"0xB98B","0xB98B","RNA processing",7.9,2
1713645,"0x0967","0x0967","Unclassified",10.4,2
1713680,"0x8A20","0x8A20","Chromatin",7,2
1713691,"0x0820","0x0820","Chromatin",19.1,2
1713765,"0x77DB","0x77DB","Transcription",5.4,2
1713767,"0xDCBD","0xDCBD","Chromatin",10,2
1713808,"0xB98B","0xB98B","RNA processing",7.9,2
1713869,"0x77DB","0x77DB","Transcription",5.4,2
1713871,"0xDCBD","0xDCBD","Chromatin",10,2
1713878,"0xA69B","0xA69B","Ubiquitin",13.5,2
1713904,"0xBDCB","0xBDCB","Chromatin",5.9,2
1713917,"0xD0AD","0xD0AD","Cytoskeleton",5.5,2
1714063,"0x2882","0x2882","Chromatin",6.3,2
1714146,"0x669A","0x669A","Proteolysis",12.8,2
1714177,"0xDCBD","0xDCBD","Chromatin",10,2
1714195,"0x8629","0x8629","Unclassified",6.7,2
1714258,"0xA425","0xA425","Unclassified",5.1,2
1714317,"0xE69A","0xE69A","RNA processing",12.3,2
1714326,"0x2A62","0x2A62","Cell adhesion",5.1,2
1714333,"0xCA25","0xCA25","Cell cycle",11.2,2
1714466,"0x5A20","0x5A20","Cell cycle",5.8,2
1714477,"0x75D1","0x75D1","Unclassified",5.6,2
1714488,"0x77DC","0x77DC","Chromatin",5.4,2
1714517,"0x5960","0x5960","Cytoskeleton",9.7,2
1714616,"0xF7D8","0xF7D8","Phosphatase",5.5,2
1714675,"0x7727","0x7727","Chromatin",12.1,2
1714732,"0x2A62","0x2A62","Cell adhesion",5.1,2
1714739,"0xCA25","0xCA25","Cell cycle",11.2,2
1714804,"0xDCBD","0xDCBD","Chromatin",10,2
1714814,"0x0410","0x0410","Transcription",41.5,2
1714819,"0xCB27","0xCB27","Nuc acid bind",6.3,2
1714833,"0xA421","0xA421","Unclassified",6.2,2
1714861,"0x881A","0x881A","Unclassified",5.1,2
1714922,"0xF7DA","0xF7DA","Structural",15.7,2
1714930,"0xF7D8","0xF7D8","Phosphatase",5.5,2
1714956,"0x37D8","0x37D8","Cell adhesion",7.1,2
1715036,"0xC5DC","0xC5DC","Ion channel",9.2,2
1715049,"0xDCBD","0xDCBD","Chromatin",10,2
1715150,"0x4415","0x4415","Unclassified",5.7,2
1715165,"0xD09D","0xD09D","Cytoskeleton",6.1,2
1715218,"0x2B62","0x2B62","Cytoskeleton",6.9,2
1715225,"0xC829","0xC829","Structural",14.7,2
1715270,"0x5820","0x5820","Cell cycle",7.1,2
1715286,"0x669A","0x669A","Proteolysis",12.8,2
1715306,"0x756B","0x756B","Unclassified",7.8,2
1715314,"0xCA29","0xCA29","Unclassified",7.7,2
1715320,"0x5D77","0x5D77","Chromatin",5.7,2
1715343,"0xC5D7","0xC5D7","Transcription",7.2,2
1715377,"0xDCAD","0xDCAD","Chromatin",7.6,2
1715428,"0xCBDF","0xCBDF","Structural",6.1,2
1715482,"0x8560","0x8560","Kinase",5.8,2
1715493,"0xDCA9","0xDCA9","Phosphatase",7.5,2
1715511,"0xD35D","0xD35D","Chromatin",5.9,2
1715531,"0x0411","0x0411","Unclassified",18.5,2
1715604,"0xCA25","0xCA25","Cell cycle",11.2,2
1715635,"0x7D77","0x7D77","Cytoskeleton",6,2
1715671,"0x0827","0x0827","Chromatin",8.1,2
1715692,"0x1082","0x1082","Chromatin",5.5,2
1715762,"0x3690","0x3690","Phosphatase",6.2,2
1715864,"0xF7DB","0xF7DB","Chromatin",10.3,2
1715867,"0xBDF4","0xBDF4","Chromatin",6.6,2
1715888,"0xB5D5","0xB5D5","Unclassified",5,2
1715924,"0x75DA","0x75DA","Chromatin",5.3,2
1715953,"0x8963","0x8963","Structural",11.5,2
1716051,"0x056A","0x056A","Unclassified",7.7,2
1716074,"0x8567","0x8567","Cytoskeleton",6.5,2
1716083,"0x05D3","0x05D3","Nuc acid bind",8.6,2
1716110,"0x6DB6","0x6DB6","Chromatin",7.9,2
1716215,"0x9450","0x9450","Unclassified",8.6,2
1716244,"0x7DF6","0x7DF6","Chromatin",6.2,2
1716278,"0x5960","0x5960","Cytoskeleton",9.7,2
1716285,"0x0620","0x0620","Cell cycle",6.4,2
1716357,"0x669A","0x669A","Proteolysis",12.8,2
1716366,"0x2B42","0x2B42","Cytoskeleton",5.2,2
1716473,"0x09DC","0x09DC","RNA processing",6,2
1716567,"0x8698","0x8698","Structural",5.8,2
1716620,"0x596C","0x596C","Unclassified",8.6,2
1716677,"0x37D8","0x37D8","Cell adhesion",7.1,2
1716725,"0x0698","0x0698","Cell adhesion",9,2
1716742,"0x1A71","0x1A71","Cell adhesion",5.3,2
1716752,"0xB72F","0xB72F","Transcription",10.3,2
1716790,"0xDB6DF6","0xDB6DF6","Unclassified",44.5,3
1716859,"0xD89D","0xD89D","Cytoskeleton",5.2,2
1716880,"0x7698","0x7698","Ubiquitin",6.8,2
1716891,"0x0A2A","0x0A2A","Chromatin",6.9,2
1716937,"0xF7D8","0xF7D8","Phosphatase",5.5,2
1716996,"0x6286","0x6286","Chromatin",5.2,2
1717174,"0x828B","0x828B","Cell cycle",5,2
1717188,"0xB6DA","0xB6DA","Chromatin",6.9,2
1717194,"0x8BDA","0x8BDA","Structural",6,2
1717207,"0xCB2F","0xCB2F","Chromatin",18.9,2
1717224,"0x6CA1","0x6CA1","Transport",7.6,2
1717265,"0x69A6","0x69A6","Chromatin",6.4,2
1717303,"0x2142","0x2142","Chromatin",5.8,2
1717357,"0x0BD8","0x0BD8","Nuc acid bind",5.6,2
1717378,"0x2F72","0x2F72","Chromatin",6.5,2
1717495,"0x0A20","0x0A20","Cell cycle",12.4,2
1717592,"0x6DB6","0x6DB6","Chromatin",7.9,2
1717631,"0xF56A","0xF56A","Unclassified",8.1,2
1717642,"0x362B","0x362B","Unclassified",5.1,2
1717677,"0x0A90","0x0A90","Translation",8.8,2
1717689,"0xB56B","0xB56B","Transcription",18.8,2
1717737,"0x585C","0x585C","Transport",5.7,2
1717787,"0xF59C","0xF59C","Structural",5.5,2
1717913,"0x0820","0x0820","Chromatin",19.1,2
1717927,"0x596A","0x596A","Transport",8.5,2
1717970,"0x5D77","0x5D77","Chromatin",5.7,2
1717993,"0x6F7D","0x6F7D","Methylation",10,2
1718000,"0xF72F","0xF72F","Transcription",12,2
1718026,"0x596B","0x596B","Transport",8.7,2
1718049,"0x37D8","0x37D8","Cell adhesion",7.1,2
1718053,"0x07D8","0x07D8","Chromatin",9.4,2
1718059,"0xB98B","0xB98B","RNA processing",7.9,2
1718086,"0x37DA","0x37DA","Chromatin",8.9,2
1718092,"0x2F72","0x2F72","Chromatin",6.5,2
1718162,"0x5B2C","0x5B2C","Kinase",6.2,2
1718221,"0xDCBD","0xDCBD","Chromatin",10,2
1718325,"0x0B25","0x0B25","DNA repair",5.7,2
1718345,"0x096F","0x096F","Structural",6.7,2
1718349,"0xB567","0xB567","Unclassified",10.3,2
1718379,"0xF7DC","0xF7DC","Chromatin",12.8,2
1718421,"0x8208","0x8208","Chromatin",10,2
1718441,"0x761C","0x761C","Cytoskeleton",5.1,2
1718476,"0xCA21","0xCA21","Unclassified",11,2
1718526,"0xF7DA","0xF7DA","Structural",15.7,2
1718534,"0xF7D8","0xF7D8","Phosphatase",5.5,2
1718566,"0xF629","0xF629","Kinase",6.1,2
1718586,"0xE69A","0xE69A","RNA processing",12.3,2
1718595,"0x2B62","0x2B62","Cytoskeleton",6.9,2
1718597,"0xB62B","0xB62B","Cytoskeleton",5.9,2
1718599,"0x2881","0x2881","DNA repair",5.2,2
1718648,"0x7DF6","0x7DF6","Chromatin",6.2,2
1718650,"0xF72F","0xF72F","Transcription",12,2
1718675,"0xC628","0xC628","Unclassified",5.4,2
1718776,"0x0960","0x0960","Cell cycle",18.6,2
1718805,"0x756C","0x756C","Kinase",9.8,2
1718856,"0x3628","0x3628","Phosphatase",5.6,2
1718875,"0x159D","0x159D","Cytoskeleton",5.2,2
1718909,"0xB56B","0xB56B","Transcription",18.8,2
1718993,"0x6286","0x6286","Chromatin",5.2,2
1719006,"0x056C","0x056C","Cytoskeleton",10.3,2
1719008,"0x882C","0x882C","Chromatin",5.7,2
1719019,"0x2F51","0x2F51","Transcription",5.5,2
1719045,"0xF7DB","0xF7DB","Chromatin",10.3,2
1719064,"0x7425","0x7425","Cytoskeleton",8.2,2
1719072,"0xA450","0xA450","Transport",8.3,2
1719099,"0x7618","0x7618","DNA repair",7.7,2
1719106,"0x6289","0x6289","Cell cycle",5.9,2
1719138,"0x0568","0x0568","Unclassified",11.6,2
1719164,"0x356A","0x356A","Unclassified",7.8,2
1719166,"0x2B62","0x2B62","Cytoskeleton",6.9,2
1719171,"0xF629","0xF629","Kinase",6.1,2
1719173,"0xCA25","0xCA25","Cell cycle",11.2,2
1719316,"0xF72F","0xF72F","Transcription",12,2
1719370,"0x4209","0x4209","Methylation",6.3,2
1719430,"0x8560","0x8560","Kinase",5.8,2
1719444,"0x5D74","0x5D74","Chromatin",5.3,2
1719464,"0x1C71","0x1C71","Transcription",19.8,2
1719491,"0x60A1","0x60A1","DNA repair",5.5,2
1719595,"0x0568","0x0568","Unclassified",11.6,2
1719624,"0xCA25","0xCA25","Cell cycle",11.2,2
1719653,"0x259D","0x259D","Methylation",6,2
1719745,"0xF72F","0xF72F","Transcription",12,2
1719809,"0xCB2C","0xCB2C","Chromatin",73.8,2
1719908,"0x35D8","0x35D8","Phosphatase",5.2,2
1719953,"0xF7D5","0xF7D5","Chromatin",5,2
1719966,"0x18A1","0x18A1","Chromatin",7.8,2
1720069,"0xCA9C","0xCA9C","Chromatin",12.8,2
1720084,"0xDC9D","0xDC9D","Chromatin",6.1,2
1720117,"0x881C","0x881C","Protein folding",6.5,2
1720124,"0xE5D5","0xE5D5","Unclassified",5.8,2
1720193,"0xB98B","0xB98B","RNA processing",7.9,2
1720205,"0xF7D3","0xF7D3","Chromatin",8.4,2
1720304,"0x8A29","0x8A29","Unclassified",7.6,2
1720323,"0x945C","0x945C","Unclassified",7.4,2
1720331,"0x9F7D","0x9F7D","RNA processing",6.7,2
1720345,"0xBDF7","0xBDF7","Chromatin",10.5,2
1720370,"0x7D77","0x7D77","Cytoskeleton",6,2
1720435,"0xF72F","0xF72F","Transcription",12,2
1720504,"0xBDA7DF","0xBDA7DF","Structural",336.1,3
1720528,"0x9450","0x9450","Unclassified",8.6,2
1720562,"0x0811","0x0811","Unclassified",9.2,2
1720689,"0xBDF7","0xBDF7","Chromatin",10.5,2
1720702,"0xF568","0xF568","Cell adhesion",6.6,2
1720713,"0x882C","0x882C","Chromatin",5.7,2
1720729,"0x568A28","0x568A28","Unclassified",20.5,3
1720751,"0x8288","0x8288","Cell cycle",7.1,2
1720759,"0x75DA","0x75DA","Chromatin",5.3,2
1720859,"0xDCBD","0xDCBD","Chromatin",10,2
1720923,"0xA567","0xA567","Ion channel",5.6,2
1720926,"0x99A4","0x99A4","Transcription",5.9,2
1720930,"0x8968","0x8968","Cell cycle",23.1,2
1720944,"0xCA25","0xCA25","Cell cycle",11.2,2
1721035,"0x8B9E","0x8B9E","Unclassified",19.5,2
1721049,"0xCA2A","0xCA2A","Unclassified",7.4,2
1721052,"0x2882","0x2882","Chromatin",6.3,2
1721077,"0x8108","0x8108","Cell cycle",5.4,2
1721131,"0xD5B1","0xD5B1","GTPase",9.1,2
1721133,"0x25B2","0x25B2","Cytoskeleton",10.1,2
1721137,"0x8A29","0x8A29","Unclassified",7.6,2
1721159,"0x8A2B","0x8A2B","Nuc acid bind",9.3,2
1721176,"0x20A2","0x20A2","RNA processing",5.5,2
1721196,"0x6186","0x6186","Cytoskeleton",5.9,2
1721200,"0x68AD","0x68AD","Structural",6,2
1721264,"0x2082","0x2082","Chromatin",9.3,2
1721287,"0x356A","0x356A","Unclassified",7.8,2
1721358,"0x0821","0x0821","DNA repair",13.3,2
1721416,"0x1451","0x1451","Ion channel",6.1,2
1721448,"0xD5B1","0xD5B1","GTPase",9.1,2
1721466,"0x356A","0x356A","Unclassified",7.8,2
1721473,"0xF629","0xF629","Kinase",6.1,2
1721475,"0xCA25","0xCA25","Cell cycle",11.2,2
1721505,"0xCA20","0xCA20","Cell cycle",7.6,2
1721542,"0x2962","0x2962","Structural",5.9,2
1721570,"0x25BD","0x25BD","DNA repair",5.2,2
1721607,"0x25BD","0x25BD","DNA repair",5.2,2
1721675,"0x68A2","0x68A2","Cytoskeleton",7.7,2
1721784,"0x669A","0x669A","Proteolysis",12.8,2
1721975,"0x75D1","0x75D1","Unclassified",5.6,2
1721980,"0x1451","0x1451","Ion channel",6.1,2
1722008,"0xDCBD","0xDCBD","Chromatin",10,2
1722035,"0x37DA","0x37DA","Chromatin",8.9,2
1722085,"0x2942","0x2942","Chromatin",6.2,2
1722093,"0x6882","0x6882","Cell cycle",8.2,2
1722099,"0xA56A","0xA56A","Unclassified",10.7,2
1722157,"0xC71C","0xC71C","Transcription",157.7,2
1722186,"0x05D5","0x05D5","Unclassified",5.1,2
1722259,"0xB725","0xB725","Unclassified",5.8,2
1722324,"0x5820","0x5820","Cell cycle",7.1,2
1722345,"0x2CA2","0x2CA2","Cytoskeleton",5,2
1722468,"0x6288","0x6288","Chromatin",5.1,2
1722521,"0xCB2F","0xCB2F","Chromatin",18.9,2
1722558,"0x0560","0x0560","Kinase",13.8,2
1722672,"0xBDCB","0xBDCB","Chromatin",5.9,2
1722707,"0x356A","0x356A","Unclassified",7.8,2
1722717,"0x362F","0x362F","Unclassified",6.1,2
1722753,"0x4209","0x4209","Methylation",6.3,2
1722807,"0x6882","0x6882","Cell cycle",8.2,2
1722857,"0x056C","0x056C","Cytoskeleton",10.3,2
1722907,"0xD0BD","0xD0BD","Cytoskeleton",6.1,2
1723030,"0xE627","0xE627","Unclassified",5.8,2
1723045,"0x7727","0x7727","Chromatin",12.1,2
1723108,"0x0567","0x0567","Transcription",14.8,2
1723191,"0xBDCB","0xBDCB","Chromatin",5.9,2
1723270,"0x4426","0x4426","Transcription",114.3,2
1723306,"0xA567","0xA567","Ion channel",5.6,2
1723377,"0x4264","0x4264","Transcription",5.1,2
1723401,"0x6F7D","0x6F7D","Methylation",10,2
1723409,"0xF72F","0xF72F","Transcription",12,2
1723477,"0xF563","0xF563","Unclassified",17.3,2
1723520,"0x5D75","0x5D75","Cytoskeleton",6.6,2
1723535,"0x3568","0x3568","Cell adhesion",12,2
1723537,"0x2B62","0x2B62","Cytoskeleton",6.9,2
1723544,"0xCA25","0xCA25","Cell cycle",11.2,2
1723562,"0x669A","0x669A","Proteolysis",12.8,2
1723633,"0x4428","0x4428","GTPase",6.9,2
1723707,"0x3693","0x3693","Unclassified",11.8,2
1723760,"0x8611","0x8611","Cell adhesion",5.9,2
1723833,"0xB450","0xB450","Cell cycle",9.1,2
1723862,"0x75DF","0x75DF","Chromatin",5.7,2
1723906,"0x1650","0x1650","DNA repair",13.4,2
1723919,"0x8650","0x8650","Cell adhesion",6.7,2
1723967,"0xE45C","0xE45C","Transcription",22.2,2
1723980,"0x0BD9","0x0BD9","Unclassified",7.7,2
1724021,"0xF65C","0xF65C","Cytoskeleton",5.4,2
1724074,"0xD5A9","0xD5A9","Kinase",7.2,2
1724148,"0xDCB2","0xDCB2","Structural",6.8,2
1724176,"0x1713","0x1713","Transcription",10.8,2
1724229,"0x5828","0x5828","Cell cycle",5.6,2
1724301,"0xB62B","0xB62B","Cytoskeleton",5.9,2
1724333,"0x4184","0x4184","Cell adhesion",6.9,2
1724389,"0x0821","0x0821","DNA repair",13.3,2
1724454,"0x828B","0x828B","Cell cycle",5,2
1724492,"0x60B2","0x60B2","Nuc acid bind",5.2,2
1724498,"0x87DC","0x87DC","Unclassified",7.3,2
1724503,"0x669A","0x669A","Proteolysis",12.8,2
1724510,"0x356A","0x356A","Unclassified",7.8,2
1724593,"0xCA9C","0xCA9C","Chromatin",12.8,2
1724601,"0xE620","0xE620","RNA processing",6.4,2
1724651,"0x7DB7","0x7DB7","Transcription",6.2,2
1724654,"0xF568","0xF568","Cell adhesion",6.6,2
1724663,"0x0725","0x0725","Unclassified",7.4,2
1724685,"0xC96B","0xC96B","Unclassified",11.5,2
1724694,"0xC82B","0xC82B","Unclassified",9.9,2
1724750,"0x75D3","0x75D3","Transcription",8.6,2
1724842,"0x0B25","0x0B25","DNA repair",5.7,2
1724897,"0x5CBD","0x5CBD","Nuc acid bind",6.2,2
1724921,"0xA567","0xA567","Ion channel",5.6,2
1724924,"0x37D0","0x37D0","Unclassified",5.9,2
1724993,"0x2B62","0x2B62","Cytoskeleton",6.9,2
1725000,"0xCA25","0xCA25","Cell cycle",11.2,2
1725027,"0x6B72","0x6B72","Unclassified",5.2,2
1725134,"0x09D5","0x09D5","DNA repair",6.5,2
1725140,"0xB65C","0xB65C","Unclassified",5.4,2
1725157,"0xB5D7","0xB5D7","Chromatin",8,2
1725210,"0xDCBD","0xDCBD","Chromatin",10,2
1725237,"0x37D8","0x37D8","Cell adhesion",7.1,2
1725288,"0xF72F","0xF72F","Transcription",12,2
1725303,"0x2456","0x2456","Kinase",5.2,2
1725333,"0x0A98","0x0A98","Structural",6.2,2
1725336,"0xF7D0","0xF7D0","Chromatin",5.2,2
1725354,"0xD5BD","0xD5BD","Chromatin",9.6,2
1725577,"0x0450","0x0450","Cell cycle",15.1,2
1725605,"0xF69C","0xF69C","Chromatin",10,2
1725635,"0xA611","0xA611","Unclassified",5.2,2
1725665,"0x3560","0x3560","Cytoskeleton",13.6,2
1725742,"0xA697","0xA697","RNA processing",7.4,2
1725802,"0xF653","0xF653","Cell adhesion",7.5,2
1725876,"0xF420","0xF420","Methylation",7.9,2
1725915,"0x779F","0x779F","GTPase",8,2
1725917,"0x096F","0x096F","Structural",6.7,2
1725952,"0xF7D9","0xF7D9","Nuc acid bind",5.1,2
1725992,"0xB6DA","0xB6DA","Chromatin",6.9,2
1726004,"0xDCB2","0xDCB2","Structural",6.8,2
1726034,"0xB7D9","0xB7D9","Chromatin",6,2
1726063,"0xF71F","0xF71F","Transcription",9,2
1726111,"0xDCBD","0xDCBD","Chromatin",10,2
1726295,"0x1369","0x1369","Transcription",5.3,2
1726425,"0xCA2B","0xCA2B","Unclassified",12.9,2
1726519,"0x0560","0x0560","Kinase",13.8,2
1726537,"0x1082","0x1082","Chromatin",5.5,2
1726615,"0x1881","0x1881","DNA repair",6,2
1726623,"0x0963","0x0963","DNA repair",15.5,2
1726665,"0x756C","0x756C","Kinase",9.8,2
1726706,"0x5D76","0x5D76","Cytoskeleton",5.4,2
1726715,"0xCB29","0xCB29","Unclassified",8,2
1726731,"0xF5D7","0xF5D7","Cytoskeleton",11.6,2
1726771,"0x6186186186","0x6186186186","Unclassified",57718817,5
1726776,"0x1861861861","0x1861861861","Unclassified",36697849.4,5
1726785,"0xC820","0xC820","Unclassified",11,2
1726821,"0x0A11","0x0A11","Unclassified",7,2
1726896,"0x9882","0x9882","Transcription",5.9,2
1726943,"0xA410","0xA410","Unclassified",5.5,2
1726955,"0x5D76","0x5D76","Cytoskeleton",5.4,2
1726957,"0x356B","0x356B","Transcription",12.4,2
1726972,"0x7727","0x7727","Chromatin",12.1,2
1726981,"0xC5DC","0xC5DC","Ion channel",9.2,2
1727012,"0x9D74","0x9D74","Chromatin",5.2,2
1727023,"0x5B2C","0x5B2C","Kinase",6.2,2
1727046,"0x356A","0x356A","Unclassified",7.8,2
1727049,"0x09D5","0x09D5","DNA repair",6.5,2
1727223,"0xF5D8","0xF5D8","Unclassified",5.3,2
1727239,"0xA18A","0xA18A","Cell cycle",5.3,2
1727308,"0x596A","0x596A","Transport",8.5,2
1727378,"0x0BDC","0x0BDC","Unclassified",7,2
1727557,"0x18A1","0x18A1","Chromatin",7.8,2
1727607,"0x75D6","0x75D6","RNA processing",6.9,2
1727713,"0xB450","0xB450","Cell cycle",9.1,2
